dataset,trial,layer,mode,bit_setting,bits,capture_id,prompt_label,prompt_hash,model_id,query_source,eval_device,metric,value
captured,0,0,full_kv,4,4.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,exact,exact,,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_random,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.9921875
captured,0,0,key_only_block_so8_static,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_learned,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,protected_v,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.94921875
captured,0,0,protected_v_lowrank,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.96484375
captured,0,0,full_kv,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.93359375
captured,0,0,key_only_random,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.9921875
captured,0,0,key_only_block_so8_static,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.984375
captured,0,0,key_only_block_so8_learned,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.9921875
captured,0,0,protected_v,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.95703125
captured,0,0,protected_v_lowrank,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.95703125
captured,0,0,full_kv,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.95703125
captured,0,0,key_only_random,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_static,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_learned,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.9921875
captured,0,0,protected_v,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.98046875
captured,0,0,protected_v_lowrank,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.98046875
captured,0,0,full_kv,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.984375
captured,0,0,key_only_random,4,4.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_static,4,4.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_learned,4,4.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.9921875
captured,0,0,protected_v,4,4.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,protected_v_lowrank,4,4.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,full_kv,4,4.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.9921875
captured,0,0,exact,exact,,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_random,2,2.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,key_only_block_so8_static,2,2.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_learned,2,2.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,protected_v,2,2.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.953125
captured,0,0,protected_v_lowrank,2,2.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.96484375
captured,0,0,full_kv,2,2.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.94140625
captured,0,0,key_only_random,2.5,2.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_static,2.5,2.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_learned,2.5,2.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,protected_v,2.5,2.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.953125
captured,0,0,protected_v_lowrank,2.5,2.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.9609375
captured,0,0,full_kv,2.5,2.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.95703125
captured,0,0,key_only_random,3.5,3.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,key_only_block_so8_static,3.5,3.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,key_only_block_so8_learned,3.5,3.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,protected_v,3.5,3.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.98828125
captured,0,0,protected_v_lowrank,3.5,3.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.984375
captured,0,0,full_kv,3.5,3.5,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.98828125
captured,0,0,key_only_random,4,4.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,key_only_block_so8_static,4,4.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_learned,4,4.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,protected_v,4,4.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.98828125
captured,0,0,protected_v_lowrank,4,4.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,full_kv,4,4.0,reasoning-30ae1199,reasoning,30ae119902afb94a1eec462127d49b5709480c490c445bbdfd034ca15a224192,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,exact,exact,,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_random,2,2.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_static,2,2.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_learned,2,2.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,protected_v,2,2.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.95703125
captured,0,0,protected_v_lowrank,2,2.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.96875
captured,0,0,full_kv,2,2.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.9375
captured,0,0,key_only_random,2.5,2.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_static,2.5,2.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_learned,2.5,2.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,protected_v,2.5,2.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.95703125
captured,0,0,protected_v_lowrank,2.5,2.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.96875
captured,0,0,full_kv,2.5,2.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.95703125
captured,0,0,key_only_random,3.5,3.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_static,3.5,3.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_learned,3.5,3.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,protected_v,3.5,3.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.984375
captured,0,0,protected_v_lowrank,3.5,3.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.98828125
captured,0,0,full_kv,3.5,3.5,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.98828125
captured,0,0,key_only_random,4,4.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_static,4,4.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,key_only_block_so8_learned,4,4.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,protected_v,4,4.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,protected_v_lowrank,4,4.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,1.0
captured,0,0,full_kv,4,4.0,summary-42f56222,summary,42f562224f59c159e64b383049a08972709be617bc7dadf6a89ebec35a0a2060,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_cosine_similarity,0.99609375
captured,0,0,exact,exact,,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.0
captured,0,0,key_only_random,2,2.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.008544921875
captured,0,0,key_only_block_so8_static,2,2.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.006500244140625
captured,0,0,key_only_block_so8_learned,2,2.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.00775146484375
captured,0,0,protected_v,2,2.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.14453125
captured,0,0,protected_v_lowrank,2,2.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.1396484375
captured,0,0,full_kv,2,2.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.1728515625
captured,0,0,key_only_random,2.5,2.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.00738525390625
captured,0,0,key_only_block_so8_static,2.5,2.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.007171630859375
captured,0,0,key_only_block_so8_learned,2.5,2.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.0101318359375
captured,0,0,protected_v,2.5,2.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.14453125
captured,0,0,protected_v_lowrank,2.5,2.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.1396484375
captured,0,0,full_kv,2.5,2.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.146484375
captured,0,0,key_only_random,3.5,3.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.006256103515625
captured,0,0,key_only_block_so8_static,3.5,3.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.0038604736328125
captured,0,0,key_only_block_so8_learned,3.5,3.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.0032501220703125
captured,0,0,protected_v,3.5,3.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.08056640625
captured,0,0,protected_v_lowrank,3.5,3.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.0791015625
captured,0,0,full_kv,3.5,3.5,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.078125
captured,0,0,key_only_random,4,4.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.0026702880859375
captured,0,0,key_only_block_so8_static,4,4.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.003631591796875
captured,0,0,key_only_block_so8_learned,4,4.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.0022125244140625
captured,0,0,protected_v,4,4.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.04296875
captured,0,0,protected_v_lowrank,4,4.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.041748046875
captured,0,0,full_kv,4,4.0,coding-ca766984,coding,ca7669847a89be275954e36db2667fc58ca706b565d2790513a6931dfd2606f1,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.05029296875
captured,0,0,exact,exact,,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.0
captured,0,0,key_only_random,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.01153564453125
captured,0,0,key_only_block_so8_static,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.015869140625
captured,0,0,key_only_block_so8_learned,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.01165771484375
captured,0,0,protected_v,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.162109375
captured,0,0,protected_v_lowrank,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.16015625
captured,0,0,full_kv,2,2.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.197265625
captured,0,0,key_only_random,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.0096435546875
captured,0,0,key_only_block_so8_static,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.03076171875
captured,0,0,key_only_block_so8_learned,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.01153564453125
captured,0,0,protected_v,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.162109375
captured,0,0,protected_v_lowrank,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.1591796875
captured,0,0,full_kv,2.5,2.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.1640625
captured,0,0,key_only_random,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.00396728515625
captured,0,0,key_only_block_so8_static,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.006072998046875
captured,0,0,key_only_block_so8_learned,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.009521484375
captured,0,0,protected_v,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.0888671875
captured,0,0,protected_v_lowrank,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.087890625
captured,0,0,full_kv,3.5,3.5,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.0869140625
captured,0,0,key_only_random,4,4.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.004913330078125
captured,0,0,key_only_block_so8_static,4,4.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.005462646484375
captured,0,0,key_only_block_so8_learned,4,4.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.003662109375
captured,0,0,protected_v,4,4.0,explain-359133ba,explain,359133bab8404030a172f8efff97876f8565184962bf2f2677de73be054779c6,H:\Qwen3.5-9B-official-hf,captured,cuda,hidden_mae,0.04638671875
