dataset,trial,layer,mode,bit_setting,bits,logit_cosine_similarity,logit_mae,logit_mse,next_logit_kl,logit_spearman,logit_top1_match,logit_top5_match,logit_top5_overlap,hidden_cosine_similarity,hidden_mae,hidden_mse,attention_output_relative_error,memory_bits,memory_ratio_vs_exact,prefill_seconds,decode_seconds,peak_vram_mb,key_mode,value_mode,value_rotation_policy,rotation_seed,qjl_seed
paper_captured:coding,0,1,key_only_random,2.5,2.5,1.0078125,16.25,404.0,1.7364175418713157e-20,0.9763608574867249,1.0,1.0,0.8374999761581421,0.9921875,0.002899169921875,6.914138793945312e-05,0.00762939453125,301056.0,0.57421875,0.03027240000665188,0.00523300000349991,0.0,key_only_random,exact,exact,20167.0,20239.0
paper_captured:coding,0,1,full_kv,2.5,2.5,1.0078125,16.25,404.0,1.7364175418713157e-20,0.9763608574867249,1.0,1.0,0.8374999761581421,0.953125,0.2216796875,0.09521484375,0.283203125,76800.0,0.146484375,0.06477940001059324,0.0066900999954668805,0.0,full_kv,full_kv,random_haar,20167.0,20239.0
paper_captured:coding,0,1,key_only_random,3,3.0,1.0078125,10.875,182.0,2.964615315390051e-21,0.9896673560142517,1.0,1.0,0.8750000596046448,0.9921875,0.001373291015625,2.3603439331054688e-05,0.00445556640625,313344.0,0.59765625,0.03138219998800196,0.0043671000021276996,0.0,key_only_random,exact,exact,20172.0,20244.0
paper_captured:coding,0,1,full_kv,3,3.0,1.0078125,10.875,182.0,2.964615315390051e-21,0.9896673560142517,1.0,1.0,0.8750000596046448,0.98046875,0.14453125,0.041015625,0.1875,101376.0,0.193359375,0.048326199990697205,0.0027224000077694654,0.0,full_kv,full_kv,random_haar,20172.0,20244.0
paper_captured:coding,0,1,key_only_random,3.5,3.5,0.99609375,8.5,116.5,-2.837560373301906e-20,0.9902217984199524,1.0,1.0,0.8875000476837158,0.9921875,0.0034637451171875,0.00011920928955078125,0.01007080078125,317440.0,0.60546875,0.03308379999361932,0.004182299991953187,0.0,key_only_random,exact,exact,20177.0,20249.0
paper_captured:coding,0,1,full_kv,3.5,3.5,0.99609375,8.5,116.5,-2.837560373301906e-20,0.9902217984199524,1.0,1.0,0.8875000476837158,0.98828125,0.1171875,0.026611328125,0.150390625,109568.0,0.208984375,0.054575699992710724,0.005215699988184497,0.0,full_kv,full_kv,random_haar,20177.0,20249.0
paper_captured:coding,0,1,key_only_random,4,4.0,0.99609375,6.28125,61.0,1.7364175418713157e-20,0.9948084950447083,1.0,1.0,0.9375,0.9921875,0.00098419189453125,1.0609626770019531e-05,0.00299072265625,329728.0,0.62890625,0.05880769999930635,0.018796199990902096,0.0,key_only_random,exact,exact,20182.0,20254.0
paper_captured:coding,0,1,full_kv,4,4.0,0.99609375,6.28125,61.0,1.7364175418713157e-20,0.9948084950447083,1.0,1.0,0.9375,0.9921875,0.0732421875,0.01055908203125,0.09423828125,134144.0,0.255859375,0.057409800007008016,0.003306899991002865,0.0,full_kv,full_kv,random_haar,20182.0,20254.0
paper_captured:coding,0,1,key_only_random,8,8.0,1.0,1.390625,3.671875,-5.505714157152952e-21,0.9992943406105042,1.0,1.0,0.9750000238418579,0.9921875,0.000244140625,1.3709068298339844e-06,0.00107574462890625,395264.0,0.75390625,0.024222699998063035,0.003210499999113381,0.0,key_only_random,exact,exact,20222.0,20294.0
paper_captured:coding,0,1,full_kv,8,8.0,1.0,1.390625,3.671875,-5.505714157152952e-21,0.9992943406105042,1.0,1.0,0.9750000238418579,0.9921875,0.022705078125,0.00099945068359375,0.029052734375,265216.0,0.505859375,0.046322399997734465,0.002431800006888807,0.0,full_kv,full_kv,random_haar,20222.0,20294.0
paper_captured:coding,0,2,exact,exact,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,524288.0,1.0,0.0006400999991456047,0.0006755000067641959,0.0,,,,,
