dataset,mode,bit_setting,bits,metric,n,mean,std,sem,ci95_low,ci95_high
paper_captured:coding,full_kv,2.5,2.5,logit_top1_match,24,0.9895833333333334,0.02379334336334003,0.004856795876251634,0.9795362855816736,0.9996303810849931
paper_captured:coding,full_kv,2.5,2.5,logit_top5_match,24,0.9921875,0.021114497646630506,0.004309978784120082,0.9832716295874854,1.0011033704125147
paper_captured:coding,full_kv,2.5,2.5,logit_top5_overlap,24,0.8588542068998019,0.04112533086917597,0.008394673011050912,0.8414885026885119,0.8762199111110918
paper_captured:coding,full_kv,2.5,2.5,memory_bits,24,76800.0,0.0,0.0,76800.0,76800.0
paper_captured:coding,full_kv,2.5,2.5,memory_ratio_vs_exact,24,0.146484375,0.0,0.0,0.146484375,0.146484375
paper_captured:coding,full_kv,2.5,2.5,next_logit_kl,24,2.390950502206882,8.235017018828268,1.6809658099387292,-1.0863922133770902,5.868293217790854
paper_captured:coding,full_kv,2.5,2.5,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:coding,full_kv,2.5,2.5,prefill_seconds,24,0.0583138208330638,0.01109512818835628,0.0022647835576869346,0.0536287590905028,0.0629988825756248
paper_captured:coding,full_kv,3,3.0,attention_output_relative_error,24,0.18424479166666666,0.004189646282043005,0.0008552079661461684,0.18247565919900738,0.18601392413432594
paper_captured:coding,full_kv,3,3.0,decode_seconds,24,0.006890079167836423,0.0096712202587101,0.0019741295686589388,0.0028062810116768356,0.01097387732399601
paper_captured:coding,full_kv,3,3.0,hidden_cosine_similarity,24,0.9827473958333334,0.002801880868581142,0.0005719315373408275,0.9815642653059746,0.9839305263606921
paper_captured:coding,full_kv,3,3.0,hidden_mae,24,0.26708984375,0.2018067312861907,0.04119362652584377,0.1818743347365533,0.3523053527634467
paper_captured:coding,full_kv,3,3.0,hidden_mse,24,0.1903076171875,0.26442180632079815,0.05397487519591627,0.07865208084204947,0.30196315353295056
paper_captured:coding,full_kv,3,3.0,logit_cosine_similarity,24,0.99951171875,0.004041887638349957,0.0008250468593016954,0.9978049792855532,1.0012184582144468
paper_captured:coding,full_kv,3,3.0,logit_mae,24,11.2421875,1.307159489391605,0.26682281345386943,10.690222456315231,11.794152543684769
paper_captured:coding,full_kv,3,3.0,logit_mse,24,197.625,43.37281506838727,8.853438802137191,179.3102664435796,215.9397335564204
paper_captured:coding,full_kv,3,3.0,logit_spearman,24,0.9886193697651228,0.004267442097573333,0.0008710879704939175,0.986817387005616,0.9904213525246295
paper_captured:coding,full_kv,3,3.0,logit_top1_match,24,0.9973958333333334,0.01275775907699572,0.002604166666666667,0.9920087041395338,1.002782962527133
paper_captured:coding,full_kv,3,3.0,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:coding,full_kv,3,3.0,logit_top5_overlap,24,0.8937500243385633,0.03918325162341782,0.007998247745037856,0.8772043882707737,0.9102956604063529
paper_captured:coding,full_kv,3,3.0,memory_bits,24,101376.0,0.0,0.0,101376.0,101376.0
paper_captured:coding,full_kv,3,3.0,memory_ratio_vs_exact,24,0.193359375,0.0,0.0,0.193359375,0.193359375
